
"Day 3 · Day 3 · Week 22 · Hyrox Training · Deload","2024-10-31 4:47 pm","1:05 hr"
"7. Kneeling Tricep Pull Throughs · Cable · 10 reps"
#,KG,REPS
1,11.25,3
2,8.75,4
3,8.75,4

"Pull · Day 5 · Week 4 · Push-Pull-Legs Hybrid · Deload","2024-01-12 4:13 pm","1:05 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,11
2,+0,8
3,+0,6
4,+0,5
"2. Chest-Supported T-Bar Rows with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,45,8
2,45,8
3,45,8
"3. Preacher Curls · EZ bar · 12 reps"
#,KG,REPS
1,25,14
2,25,11
3,25,10
4,25,10
"4. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,12
2,6.25,10
3,6.25,10
"5. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,36.25,13
2,36.25,10
3,36.25,7
"6. Shrugs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,48.75,12
2,48.75,12
3,46.25,12
"7. Hammer Curls · Cable · 10 reps"
#,KG,REPS
1,23.75,13
2,23.75,9
3,21.25,10

"Push · Day 4 · Week 4 · Push-Pull-Legs Hybrid · Deload","2024-01-11 4:13 pm","59 min"
"1. Incline Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,60,8
2,65,7
3,65,5
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,25,6
2,22.5,7
3,22.5,7
4,22.5,6
"3. Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,30,8
2,30,7
3,30,6
"4. Triceps Pushdowns with Rope · Cable · 12 reps · Superset 1 · 3 dropsets"
#,KG,REPS
1,21.25,12
2,18.75,14
3,18.75,12
4,16.25,10
"5. Lean Away Lateral Raises · Cable · 10 reps · Superset 2"
#,KG,REPS
1,6.25,8
2,6.25,9
3,6.25,9
"6. Flys · Cable · 12 reps · 2 dropsets"
#,KG,REPS
1,11.25,14
2,13.75,10
3,11.25,11

"Legs · Day 3 · Week 4 · Push-Pull-Legs Hybrid · Deload","2024-01-10 3:58 pm","1:03 hr"
"1. Squats · Barbell · 6 reps"
#,KG,REPS
1,110,8
2,110,8
3,110,8
4,110,8
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,75,10
2,75,10
3,75,8
"3. Lying Leg Curls · Machine · 6 reps"
#,KG,REPS
1,53,8
2,53,8
3,53,8
"4. Hack Squats · Machine · 10 reps"
#,KG,REPS
1,50,10
2,50,10
3,50,6
"5. Ab Rollouts with Ab Wheel · Bodyweight · 10 reps · Superset 1"
#,REPS
1,10
2,14
3,14
"6. Plank pull-throughs · Kettlebells · 10 reps · Superset 2"
#,KG,REPS
1,16,16
2,16,16
3,16,16
"7. Plank · Bodyweight · Superset 3"
#,MINS
1,1
2,1
3,1

"Pull · Day 2 · Week 4 · Push-Pull-Legs Hybrid · Deload","2024-01-09 3:56 pm","57 min"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 10 reps"
#,KG,REPS
1,+0,11
2,+0,8
3,+0,7
"2. Bent-Over Rows · Smith machine · 10 reps"
#,KG,REPS
1,40,12
2,40,11
3,40,12
"3. Hammer Curls · Cable · 10 reps · 3 dropsets"
#,KG,REPS
1,23.75,12
2,23.75,12
3,23.75,11
4,23.75,11
"4. Face Pulls with Rope · Cable · 6 reps · Superset 1 · 1 dropset"
#,KG,REPS
1,28.75,15
2,28.75,16
3,28.75,16
4,28.75,12
"5. Pullovers · Cable · 10 reps · Superset 2"
#,KG,REPS
1,36.25,12
2,36.25,9
3,36.25,6
"6. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,12
2,6.25,10
3,6.25,10

"Push · Day 1 · Week 4 · Push-Pull-Legs Hybrid · Deload","2024-01-08 4:36 pm","1:08 hr"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,90,4
2,85,6
3,85,5
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,7
2,25,7
3,25,5
4,25,5
"3. Dips · Bodyweight · 10 reps","Reduced sets this week because of elbow injury"
#,KG,REPS
1,+20,12
2,+20,10
3,+20,6
4,+0,20
"4. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,39,14
2,41.5,12
3,41.5,10
4,41.5,9
"5. Single Arm Tricep Pulldowns · Cable · 10 reps · Superset 1"
#,KG,REPS
1,11.25,9
2,8.75,10
3,8.75,10
4,6.25,9
"6. Kneeling Tricep Pull Throughs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,11.25,3
2,11.25,3
3,8.75,2

"Pull · Day 5 · Week 3 · Push-Pull-Legs Hybrid · Deload","2024-01-06 1:56 pm","1:20 hr"
"1. Pull-Ups with Wide Overhand Grip · Bodyweight · 8 reps"
#,KG,REPS
1,+0,10
2,+0,8
3,+0,6
"2. Chest-Supported T-Bar Rows with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,35,14
2,45,8
3,45,6
"3. Preacher Curls · EZ bar · 12 reps"
#,KG,REPS
1,25,13
2,25,10
3,25,8
4,25,8
"4. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,12
2,6.25,10
3,6.25,10
"5. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,36.25,12
2,36.25,9
3,36.25,7
"6. Shrugs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,48.75,12
2,48.75,12
3,46.25,12
"7. Hammer Curls · Cable · 10 reps"
#,KG,REPS
1,21.25,15
2,23.75,9
3,21.25,9

"Push · Standalone workout · Deload","2024-01-05 3:54 pm","1:14 hr"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,90,3
2,85,5
3,80,6
4,80,5
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,8
2,25,7
3,25,6
4,25,6
"3. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,39,14
2,39,9
3,39,10
4,39,8
"4. Single Arm Tricep Pulldowns · Cable · 10 reps · Superset 1"
#,KG,REPS
1,11.25,8
2,8.75,10
3,8.75,7
"5. Kneeling Tricep Pull Throughs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,11.25,3
2,8.75,3
3,8.75,4
"6. Flys · Cable · 12 reps"
#,KG,REPS
1,11.25,14
2,11.25,11
3,11.25,9

"Legs · Day 3 · Week 3 · Push-Pull-Legs Hybrid · Deload","2024-01-04 4:26 pm","1:06 hr"
"1. Leg Press · Machine · 6 reps"
#,KG,REPS
1,150,10
2,180,10
3,180,6
4,150,10
"2. Lying Leg Curls · Machine · 6 reps"
#,KG,REPS
1,53,8
2,53,8
3,53,6
"3. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,68,14
2,68,14
3,68,14
"4. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,75,10
2,75,10
3,75,8
"5. Ab Rollouts with Ab Wheel · Bodyweight · 10 reps · Superset 1"
#,REPS
1,8
2,8
3,8
"6. Plank · Bodyweight · Superset 2"
#,MINS
1,1
2,1
3,1:30

"Pull · Day 2 · Week 3 · Push-Pull-Legs Hybrid · Deload","2024-01-02 3:54 pm","42 min"
"1. Chest-Supported Rows Wide Neutral Grip · Machine · 10 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,8
"2. Lat Pulldowns with Wide Overhand Grip · Machine · 10 reps"
#,KG,REPS
1,80,10
2,80,9
3,80,9
"3. Reverse Flys · Cable · 10 reps · Superset 1"
#,KG,REPS
1,6.25,12
2,6.25,10
3,6.25,10
"4. Hammer Curls · Cable · 10 reps · Superset 2 · 3 dropsets"
#,KG,REPS
1,23.75,12
2,23.75,9
3,23.75,7

"Push · Day 4 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-12-31 9:28 am","1:15 hr"
"1. Bench Press · Barbell · 8 reps"
#,KG,REPS
1,100,1
2,80,8
3,80,6
"2. Incline Chest Press · Machine · 6 reps · 1 dropset"
#,KG,REPS
1,25,13
2,30,8
3,30,7
"3. Dips · Bodyweight · 6 reps"
#,KG,REPS
1,+15,16
2,+20,12
3,+20,10
"4. Triceps Pushdowns with Rope · Cable · 12 reps · 3 dropsets"
#,KG,REPS
1,21.25,11
2,18.75,10
3,16.25,10
4,16.25,10
"5. Hammer Curls · Cable · 10 reps"
#,KG,REPS
1,23.75,12
2,23.75,9
3,23.75,7

"Push · Day 1 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-12-27 1:05 pm","54 min"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,97.5,2
2,90,4
3,80,7
4,80,6
"2. Incline Bench Press · Barbell · 10 reps"
#,KG,REPS
1,60,5
2,60,8
3,60,7
"3. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,39,14
2,39,11
3,39,10
"4. Overhead Triceps Extensions · Cable · 10 reps"
#,KG,REPS
1,18.75,13
2,16.25,10
3,16.25,8
"5. Flys · Cable · 12 reps"
#,KG,REPS
1,11.25,14
2,11.25,12
3,11.25,10

"Pull · Day 5 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-12-22 2:41 pm","1:08 hr"
"1. Chest-Supported Rows Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,35,12
2,35,12
3,35,12
"2. Lat Pulldowns with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,80,10
2,80,10
3,80,10
"3. Preacher Curls · EZ bar · 12 reps"
#,KG,REPS
1,25,13
2,25,12
3,25,11
4,25,10
"4. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,38.75,12
2,36.25,11
3,36.25,9
"5. Shrugs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,46.25,12
2,46.25,12
3,46.25,12
"6. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,12
2,6.25,10
3,6.25,10

"Push · Day 4 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-12-21 4:22 pm","1:28 hr"
"1. Bench Press · Barbell · 8 reps"
#,KG,REPS
1,97.5,2
2,90,4
3,80,7
4,80,6
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,22,9
2,22,7
3,22,6
4,22,6
"3. Incline Bench Press · Dumbbells · 6 reps · 1 dropset"
#,KG,REPS
1,25,6
2,25,6
3,25,7
"4. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,39,13
2,39,10
3,39,10
4,39,10
"5. Butterfly with Wide Grip · Machine · 12 reps · 2 dropsets"
#,KG,REPS
1,68,10
2,66,8
3,63.5,8
"6. Triceps Pushdowns with Rope · Cable · 12 reps · 3 dropsets"
#,KG,REPS
1,21.25,11
2,18.75,10
3,16.25,10
4,16.25,10

"Legs · Day 3 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-12-20 4:23 pm","1 hr"
"1. Leg Press · Machine · 6 reps"
#,KG,REPS
1,150,10
2,180,10
3,180,9
4,180,8
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,75,10
2,75,10
3,75,10
"3. Hack Squats · Machine · 10 reps"
#,KG,REPS
1,50,10
2,50,10
3,50,8
"4. Seated Leg Curls · Machine · 6 reps"
#,KG,REPS
1,75,12
2,75,10
3,75,10
"5. Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+0,16
2,+0,15
3,+0,15
"6. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,15
"7. Russian Twists With Kettlebell · Kettlebells · 16 reps · Superset 3"
#,KG,REPS
1,16,26
2,16,26
3,16,26

"Pull · Day 2 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-12-19 4:18 pm","27 min"
"1. Lat Pulldowns with Wide Overhand Grip · Machine · 10 reps"
#,KG,REPS
1,80,12
2,80,10
3,80,9
4,80,8
"2. Chest-Supported Rows Wide Neutral Grip · Machine · 10 reps"
#,KG,REPS
1,40,10
2,40,10
3,40,10

"Push · Day 1 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-12-18 4:47 pm","1:04 hr"
"1. Bench Press · Barbell · 6 reps"
#,KG,REPS
1,92.5,3
2,90,4
3,80,7
4,80,6
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,8
2,25,8
3,25,7
4,25,7
"3. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+15,13
2,+15,10
3,+15,8
4,+15,10
"4. Flys · Cable · 12 reps · Superset 1"
#,KG,REPS
1,11.25,12
2,11.25,10
3,11.25,10
"5. Overhead Triceps Extensions · Cable · 10 reps · Superset 2"
#,KG,REPS
1,18.75,12
2,16.25,14
3,16.25,12
"6. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,39,12
2,39,11
3,39,10

"Pull · Day 5 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-12-15 3:46 pm","1:04 hr"
"1. Lat Pulldowns with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,80,12
2,80,10
3,80,9
"2. Chest-Supported Rows Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,35,12
2,35,12
3,35,11
"3. Preacher Curls · EZ bar · 12 reps"
#,KG,REPS
1,25,13
2,25,12
3,25,10
4,25,9
"4. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,38.75,13
2,36.25,10
3,36.25,10
"5. Shrugs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,46.25,12
2,46.25,12
3,46.25,12
"6. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,12
2,6.25,10
3,6.25,10

"Push · Day 4 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-12-14 4:25 pm","1:09 hr"
"1. Bench Press · Barbell · 8 reps"
#,KG,REPS
1,90,5
2,90,3
3,80,8
4,80,6
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,22.5,7
2,22.5,5
3,20,7
4,20,6
"3. Incline Bench Press · Dumbbells · 6 reps · 1 dropset"
#,KG,REPS
1,25,6
2,25,6
3,25,6
"4. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,39,13
2,39,10
3,39,10
4,39,10
"5. Triceps Pushdowns with Rope · Cable · 12 reps · 3 dropsets"
#,KG,REPS
1,21.25,11
2,18.75,10
3,16.25,10
4,16.25,10
"6. Butterfly with Wide Grip · Machine · 12 reps · 2 dropsets"
#,KG,REPS
1,68,10
2,66,6

"Legs · Day 3 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-12-13 4:22 pm","1:18 hr"
"1. Leg Press · Machine · 6 reps"
#,KG,REPS
1,150,10
2,180,10
3,180,8
4,150,7
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,65,12
2,65,12
3,65,12
"3. Lying Leg Curls · Machine · 6 reps"
#,KG,REPS
1,53,8
2,53,8
3,53,8
"4. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,68,12
2,68,14
3,68,12
"5. Hip Abduction · Machine · 10 reps"
#,KG,REPS
1,110,12
2,110,12
3,110,10
"6. Hip Adduction · Machine · 10 reps"
#,KG,REPS
1,138,15
2,138,12
3,131,12
"7. Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+0,16
2,+0,15
3,+0,15
"8. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,15
"9. Russian Twists With Kettlebell · Kettlebells · 16 reps · Superset 3"
#,KG,REPS
1,16,26
2,16,26
3,16,26

"Pull · Day 2 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-12-12 4:07 pm","1:02 hr"
"1. Chest-Supported Rows Wide Neutral Grip · Machine · 10 reps"
#,KG,REPS
1,35,12
2,35,12
3,35,12
"2. Lat Pulldowns with Wide Overhand Grip · Cable · 10 reps"
#,KG,REPS
1,70,10
2,70,10
3,70,10
4,70,8
"3. Face Pulls with Rope · Cable · 6 reps · Superset 1 · 1 dropset"
#,KG,REPS
1,28.75,15
2,26.25,14
3,28.75,12
4,28.75,10
"4. Pullovers · Cable · 10 reps · Superset 2"
#,KG,REPS
1,36.25,12
2,36.25,10
3,36.25,8
"5. Hammer Curls · Cable · 10 reps · 3 dropsets"
#,KG,REPS
1,23.75,12
2,23.75,9
3,21.25,10
"6. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,12
2,6.25,10
3,6.25,10

"Push · Day 1 · Week 1 · Push-Pull-Legs Hybrid · Deload","2023-12-11 4:33 pm","1:08 hr"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,80,7
2,80,7
3,80,5
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,8
2,25,8
3,25,8
4,25,5
"3. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+15,14
2,+15,10
"4. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,39,11
2,39,12
3,39,10
4,39,10
"5. Butterfly with Close Grip · Machine · 12 reps"
#,KG,REPS
1,68,9
2,63.5,9
3,63.5,8
"6. Overhead Triceps Extensions · Cable · 10 reps"
#,KG,REPS
1,18.75,12
2,16.25,13
3,16.25,9
4,16.25,9

"Pull · Day 5 · Week 4 · Push-Pull-Legs Hybrid · Deload","2023-12-09 2:28 pm","1 min"
"1. Lat Pulldowns with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,80,11
2,80,10
3,80,9
"2. Chest-Supported Rows Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,40,8
2,40,8
3,40,8
"3. Preacher Curls · EZ bar · 12 reps"
#,KG,REPS
1,25,12
2,25,11
3,25,9
4,25,9
"4. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,12
2,6.25,10
3,6.25,10
"5. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,36.25,16
2,36.25,12
3,36.25,10
"6. Shrugs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,46.25,15
2,43.75,12
3,43.75,12

"Push · Day 4 · Week 4 · Push-Pull-Legs Hybrid · Deload","2023-12-08 4:50 pm","1:05 hr"
"1. Incline Bench Press · Barbell · 6 reps"
#,KG,REPS
1,65,7
2,65,7
3,65,6
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,22.5,7
2,22.5,7
3,22.5,5
4,20,7
"3. Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,32.5,6
2,30,7
3,30,5
"4. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,37,12
2,37,12
3,37,12
4,37,12
"5. Triceps Pushdowns with Rope · Cable · 12 reps · 3 dropsets"
#,KG,REPS
1,18.75,14
2,18.75,10
3,16.25,10
"6. Butterfly with Wide Grip · Machine · 12 reps · 2 dropsets"
#,KG,REPS
1,68,15
2,68,8
3,63.5,8

"Legs · Day 3 · Week 4 · Push-Pull-Legs Hybrid · Deload","2023-12-07 4:21 pm","1:15 hr"
"1. Squats · Barbell · 6 reps"
#,KG,REPS
1,110,8
2,110,8
3,110,6
4,110,6
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,65,12
2,65,12
3,65,10
"3. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,66,12
2,66,12
3,66,12
"4. Lying Leg Curls · Machine · 6 reps"
#,KG,REPS
1,39,12
2,53,9
3,53,7
"5. Hip Abduction · Machine · 10 reps"
#,KG,REPS
1,96,15
2,103,12
3,110,10
"6. Hip Adduction · Machine · 10 reps"
#,KG,REPS
1,138,15
2,138,10
3,131,12
"7. Crunches · Bodyweight · 10 reps · Superset 1"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,15
"8. Leg Raises · Bodyweight · 10 reps · Superset 2"
#,KG,REPS
1,+0,15
2,+0,15
3,+0,15
"9. Russian Twists With Kettlebell · Kettlebells · 16 reps · Superset 3"
#,KG,REPS
1,16,26
2,16,26
3,16,26

"Pull · Day 2 · Week 4 · Push-Pull-Legs Hybrid · Deload","2023-12-06 4:25 pm","1:03 hr"
"1. Chest-Supported Rows Wide Neutral Grip · Machine · 10 reps"
#,KG,REPS
1,35,12
2,35,12
3,35,11
"2. Lat Pulldowns with Wide Overhand Grip · Machine · 10 reps"
#,KG,REPS
1,70,12
2,80,8
3,80,8
4,80,8
"3. Face Pulls with Rope · Cable · 6 reps · Superset 1 · 1 dropset"
#,KG,REPS
1,28.75,15
2,26.25,15
3,28.75,15
4,28.75,10
"4. Pullovers · Cable · 10 reps · Superset 2"
#,KG,REPS
1,36.25,12
2,36.25,12
3,36.25,10
"5. Hammer Curls · Cable · 10 reps · 3 dropsets"
#,KG,REPS
1,23.75,12
2,23.75,9
3,21.25,12
"6. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,10
2,6.25,10
3,6.25,10

"Push · Day 1 · Week 4 · Push-Pull-Legs Hybrid · Deload","2023-12-05 4:06 pm","1:41 hr"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,80,8
2,80,6
3,80,4
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,7
2,25,6
3,25,7
4,25,5
"3. Dips · Bodyweight · 10 reps"
#,KG,REPS
1,+0,20
2,+0,19
3,+0,15
4,+0,13
"4. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,39,12
2,39,10
3,39,10
4,39,8
"5. Butterfly with Close Grip · Machine · 12 reps"
#,KG,REPS
1,68,10
2,63.5,8
3,61,8
"6. Overhead Triceps Extensions · Cable · 10 reps"
#,KG,REPS
1,18.75,12
2,16.25,12
3,16.25,10
4,16.25,10

"Pull · Day 5 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-11-30 8:11 pm","1:11 hr"
"1. Lat Pulldowns with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,80,11
2,80,9
3,80,8
"2. Chest-Supported Rows Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,35,12
2,35,10
3,35,10
"3. Preacher Curls · EZ bar · 12 reps"
#,KG,REPS
1,25,12
2,25,8
3,25,10
4,25,9
"4. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,10
2,6.25,10
3,6.25,10
"5. Pullovers · Cable · 10 reps · Superset 1"
#,KG,REPS
1,36.25,16
2,36.25,12
3,36.25,12
"6. Shrugs · Cable · 10 reps · Superset 2"
#,KG,REPS
1,41.25,15
2,43.75,12
3,41.25,12
"7. Hammer Curls · Cable · 10 reps"
#,KG,REPS
1,21.25,17
2,23.75,10
3,23.75,10

"Push · Day 4 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-11-29 4:06 pm","1:15 hr"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,80,6
2,80,7
3,80,6
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,22.5,6
2,22.5,6
3,22.5,5
4,20,7
"3. Incline Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,22.5,9
2,25,6
3,22.5,7
4,22.5,7
"4. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,34.5,12
2,34.5,15
3,37,12
4,37,12
"5. Triceps Pushdowns with Rope · Cable · 12 reps · 3 dropsets"
#,KG,REPS
1,36,12
2,32,12
3,32,10
4,32,9
"6. Butterfly with Wide Grip · Machine · 12 reps · 2 dropsets"
#,KG,REPS
1,68,11
2,68,9
3,63.5,11

"Legs · Day 3 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-11-28 3:48 pm","58 min"
"1. Leg Press · Machine · 6 reps"
#,KG,REPS
1,150,10
2,170,8
3,170,6
4,150,8
"2. Standing Calf Raises · Machine · 10 reps"
#,KG,REPS
1,45,12
2,65,12
3,65,12
"3. Hack Squats · Machine · 10 reps"
#,KG,REPS
1,50,10
2,50,10
3,50,7
"4. Seated Leg Curls · Machine · 6 reps"
#,KG,REPS
1,68,12
2,75,10
3,75,10
"5. Hip Adduction · Machine · 10 reps"
#,KG,REPS
1,89,15
2,110,12
3,138,10
"6. Leg Extensions · Machine · 10 reps"
#,KG,REPS
1,47,12
2,65,12

"Pull · Day 2 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-11-27 4:08 pm","1:06 hr"
"1. Lat Pulldowns with Wide Overhand Grip · Machine · 10 reps"
#,KG,REPS
1,80,10
2,80,10
3,80,10
4,80,8
"2. Chest-Supported Rows Wide Neutral Grip · Machine · 10 reps"
#,KG,REPS
1,35,11
2,35,10
3,35,10
"3. Face Pulls with Rope · Cable · 6 reps · Superset 1 · 1 dropset"
#,KG,REPS
1,54,10
2,54,12
3,54,10
4,54,10
"4. Pullovers · Cable · 10 reps · Superset 2"
#,KG,REPS
1,54,14
2,59,12
3,59,12
"5. Curls · Cable · 10 reps · 3 dropsets"
#,KG,REPS
1,21.25,14
2,21.25,12
3,21.25,10
"6. Reverse Flys · Cable · 10 reps"
#,KG,REPS
1,6.25,10
2,6.25,10
3,6.25,10

"Push · Day 1 · Week 3 · Push-Pull-Legs Hybrid · Deload","2023-11-26 2:16 pm","1:58 hr"
"1. Bench Press · Barbell · 6 reps · 1 dropset"
#,KG,REPS
1,80,6
2,80,6
3,80,4
"2. Incline Bench Press · Dumbbells · 10 reps"
#,KG,REPS
1,25,8
2,25,7
3,25,7
4,25,5
"3. Triceps Pushdowns · Machine · 10 reps"
#,KG,REPS
1,90,14
2,95,10
3,90,7
"4. Butterfly with Close Grip · Machine · 12 reps"
#,KG,REPS
1,65,14
2,65,12
3,65,10
"5. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,35,13
2,35,12
3,35,8
4,30,8
"6. Overhead Triceps Extensions · Cable · 10 reps"
#,KG,REPS
1,18.75,12
2,16.25,10
3,16.25,9
4,16.25,9

"Pull · Day 5 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-11-24 4:07 pm","1:01 hr"
"1. Lat Pulldowns with Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,80,11
2,80,9
3,80,8
4,80,6
"2. Chest-Supported Rows Wide Neutral Grip · Machine · 8 reps"
#,KG,REPS
1,35,11
2,35,10
3,35,10
"3. Face Pulls with Rope · Cable · 10 reps"
#,KG,REPS
1,28.75,10
2,28.75,10
3,28.75,10
"4. Hammer Curls · Cable · 12 reps · Superset 1"
#,KG,REPS
1,22.5,12
2,22.5,10
3,22.5,9
4,22.5,5
"5. Pullovers · Cable · 10 reps · Superset 2"
#,KG,REPS
1,33.75,15
2,33.75,12
3,33.75,12
"6. Shrugs · Cable · 10 reps"
#,KG,REPS
1,41.25,15
2,41.25,12
3,41.25,12

"Push · Day 4 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-11-23 3:49 pm","1:15 hr"
"1. Chest Press · Machine · 6 reps"
#,KG,REPS
1,70,10
2,75,7
3,75,6
"2. Seated Shoulder Press · Dumbbells · 6 reps"
#,KG,REPS
1,22.5,7
2,22.5,6
3,20,7
4,20,9
"3. Incline Bench Press · Dumbbells · 8 reps"
#,KG,REPS
1,25,5
2,25,6
3,25,6
4,25,6
"4. Lateral Raises · Machine · 10 reps"
#,KG,REPS
1,25,15
2,30,14
3,35,9
4,30,12
"5. Triceps Pushdowns · Machine · 10 reps"
#,KG,REPS
1,90,12
2,90,10
3,90,8
"6. Butterfly with Wide Grip · Machine · 12 reps · 2 dropsets"
#,KG,REPS
1,75,14
2,75,12
3,75,11
"7. Triceps Pushdowns with Rope · Cable · 12 reps · 3 dropsets"
#,KG,REPS
1,21.25,12
2,18.75,12
3,18.75,11
4,18.75,9

"Legs · Day 3 · Week 2 · Push-Pull-Legs Hybrid · Deload","2023-11-22 4:17 pm","1:01 hr"
